<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.10	17:45:00	1.07653	1.07655	1.07594	1.07631	889	0	15
2024.05.10	18:00:00	1.07632	1.07672	1.07616	1.07672	803	0	15
2024.05.10	18:15:00	1.07671	1.07701	1.07653	1.07681	706	0	15
2024.05.10	18:30:00	1.07682	1.07707	1.07667	1.07697	624	0	15
2024.05.10	18:45:00	1.07697	1.07715	1.07682	1.07711	550	0	15
2024.05.10	19:00:00	1.07712	1.07741	1.07687	1.07737	594	0	15
2024.05.10	19:15:00	1.07736	1.07746	1.07719	1.07733	461	0	15
2024.05.10	19:30:00	1.07734	1.07765	1.07728	1.07761	424	0	15
2024.05.10	19:45:00	1.07761	1.07785	1.07744	1.07751	494	0	15
2024.05.10	20:00:00	1.07750	1.07765	1.07740	1.07744	304	0	15
2024.05.10	20:15:00	1.07745	1.07754	1.07728	1.07738	404	0	15
2024.05.10	20:30:00	1.07738	1.07764	1.07733	1.07754	357	0	15
2024.05.10	20:45:00	1.07753	1.07754	1.07724	1.07733	532	0	15
2024.05.10	21:00:00	1.07732	1.07733	1.07698	1.07708	485	0	15
2024.05.10	21:15:00	1.07710	1.07717	1.07696	1.07701	389	0	15
2024.05.10	21:30:00	1.07701	1.07703	1.07695	1.07697	202	0	15
2024.05.10	21:45:00	1.07697	1.07728	1.07690	1.07727	329	0	15
2024.05.10	22:00:00	1.07727	1.07744	1.07714	1.07719	388	0	15
2024.05.10	22:15:00	1.07719	1.07749	1.07713	1.07738	460	0	15
2024.05.10	22:30:00	1.07737	1.07737	1.07716	1.07718	430	0	15
2024.05.10	22:45:00	1.07717	1.07723	1.07708	1.07710	266	0	15
2024.05.10	23:00:00	1.07710	1.07710	1.07694	1.07695	154	0	15
2024.05.10	23:15:00	1.07694	1.07709	1.07686	1.07703	145	0	25
2024.05.10	23:30:00	1.07703	1.07707	1.07681	1.07684	77	0	25
2024.05.10	23:45:00	1.07684	1.07696	1.07654	1.07659	426	0	25
2024.05.13	00:00:00	1.07684	1.07694	1.07666	1.07684	29	0	70
2024.05.13	00:15:00	1.07685	1.07692	1.07651	1.07680	237	0	45
2024.05.13	00:30:00	1.07658	1.07684	1.07658	1.07676	120	0	35
2024.05.13	00:45:00	1.07676	1.07703	1.07655	1.07689	161	0	29
2024.05.13	01:00:00	1.07684	1.07717	1.07684	1.07704	121	0	26
2024.05.13	01:15:00	1.07703	1.07719	1.07700	1.07715	129	0	15
2024.05.13	01:30:00	1.07715	1.07719	1.07702	1.07713	138	0	15
2024.05.13	01:45:00	1.07714	1.07722	1.07710	1.07720	92	0	15
2024.05.13	02:00:00	1.07721	1.07743	1.07714	1.07742	188	0	15
2024.05.13	02:15:00	1.07741	1.07744	1.07725	1.07729	172	0	15
2024.05.13	02:30:00	1.07728	1.07733	1.07703	1.07712	204	0	15
2024.05.13	02:45:00	1.07710	1.07713	1.07691	1.07693	185	0	15
2024.05.13	03:00:00	1.07694	1.07715	1.07674	1.07706	411	0	15
2024.05.13	03:15:00	1.07706	1.07712	1.07676	1.07683	375	0	15
2024.05.13	03:30:00	1.07683	1.07696	1.07674	1.07688	306	0	15
2024.05.13	03:45:00	1.07690	1.07697	1.07676	1.07684	409	0	15
2024.05.13	04:00:00	1.07685	1.07710	1.07660	1.07691	498	0	15
2024.05.13	04:15:00	1.07691	1.07710	1.07677	1.07710	555	0	15
2024.05.13	04:30:00	1.07709	1.07723	1.07684	1.07689	496	0	15
2024.05.13	04:45:00	1.07688	1.07694	1.07667	1.07681	386	0	15
2024.05.13	05:00:00	1.07680	1.07696	1.07676	1.07691	377	0	15
2024.05.13	05:15:00	1.07690	1.07698	1.07649	1.07653	273	0	15
2024.05.13	05:30:00	1.07653	1.07690	1.07652	1.07680	267	0	15
2024.05.13	05:45:00	1.07681	1.07715	1.07678	1.07704	304	0	15
2024.05.13	06:00:00	1.07703	1.07709	1.07689	1.07696	390	0	15
2024.05.13	06:15:00	1.07695	1.07709	1.07681	1.07703	322	0	15
2024.05.13	06:30:00	1.07702	1.07707	1.07696	1.07703	262	0	15
2024.05.13	06:45:00	1.07707	1.07714	1.07706	1.07707	121	0	15
2024.05.13	07:00:00	1.07707	1.07716	1.07697	1.07702	159	0	15
2024.05.13	07:15:00	1.07702	1.07704	1.07696	1.07697	158	0	15
2024.05.13	07:30:00	1.07697	1.07709	1.07697	1.07703	166	0	15
2024.05.13	07:45:00	1.07703	1.07704	1.07683	1.07688	313	0	15
2024.05.13	08:00:00	1.07687	1.07705	1.07687	1.07704	296	0	15
2024.05.13	08:15:00	1.07704	1.07711	1.07693	1.07704	215	0	15
2024.05.13	08:30:00	1.07704	1.07731	1.07703	1.07726	252	0	15
2024.05.13	08:45:00	1.07726	1.07739	1.07717	1.07723	328	0	15
2024.05.13	09:00:00	1.07723	1.07749	1.07715	1.07717	611	0	15
2024.05.13	09:15:00	1.07716	1.07740	1.07712	1.07729	451	0	15
2024.05.13	09:30:00	1.07730	1.07737	1.07713	1.07721	305	0	15
2024.05.13	09:45:00	1.07721	1.07731	1.07679	1.07692	322	0	15
2024.05.13	10:00:00	1.07692	1.07731	1.07682	1.07689	678	0	15
2024.05.13	10:15:00	1.07688	1.07766	1.07687	1.07755	963	0	15
2024.05.13	10:30:00	1.07755	1.07790	1.07742	1.07768	654	0	15
2024.05.13	10:45:00	1.07768	1.07779	1.07732	1.07748	614	0	15
2024.05.13	11:00:00	1.07746	1.07781	1.07726	1.07779	692	0	15
2024.05.13	11:15:00	1.07777	1.07788	1.07749	1.07760	450	0	15
2024.05.13	11:30:00	1.07761	1.07794	1.07759	1.07785	505	0	15
2024.05.13	11:45:00	1.07784	1.07838	1.07783	1.07829	491	0	15
2024.05.13	12:00:00	1.07828	1.07880	1.07828	1.07847	580	0	15
2024.05.13	12:15:00	1.07848	1.07860	1.07828	1.07828	512	0	15
2024.05.13	12:30:00	1.07827	1.07838	1.07807	1.07828	379	0	15
2024.05.13	12:45:00	1.07827	1.07834	1.07807	1.07817	394	0	15
2024.05.13	13:00:00	1.07817	1.07842	1.07806	1.07835	455	0	15
2024.05.13	13:15:00	1.07836	1.07839	1.07801	1.07814	408	0	15
2024.05.13	13:30:00	1.07815	1.07821	1.07764	1.07784	532	0	15
2024.05.13	13:45:00	1.07784	1.07815	1.07775	1.07808	370	0	15
2024.05.13	14:00:00	1.07809	1.07843	1.07803	1.07842	566	0	15
2024.05.13	14:15:00	1.07843	1.07857	1.07832	1.07846	467	0	15
2024.05.13	14:30:00	1.07847	1.07881	1.07843	1.07878	351	0	15
2024.05.13	14:45:00	1.07878	1.07936	1.07869	1.07885	626	0	15
2024.05.13	15:00:00	1.07885	1.07967	1.07880	1.07953	691	0	15
2024.05.13	15:15:00	1.07955	1.07976	1.07946	1.07959	681	0	15
2024.05.13	15:30:00	1.07960	1.07976	1.07946	1.07955	565	0	15
2024.05.13	15:45:00	1.07954	1.07988	1.07938	1.07973	651	0	15
2024.05.13	16:00:00	1.07974	1.08004	1.07960	1.08002	806	0	15
2024.05.13	16:15:00	1.08003	1.08033	1.08003	1.08029	794	0	15
2024.05.13	16:30:00	1.08030	1.08060	1.08006	1.08021	961	0	15
2024.05.13	16:45:00	1.08021	1.08044	1.08020	1.08033	595	0	15
2024.05.13	17:00:00	1.08032	1.08033	1.07948	1.07974	696	0	15
2024.05.13	17:15:00	1.07973	1.08044	1.07973	1.08025	703	0	15
2024.05.13	17:30:00	1.08023	1.08041	1.07993	1.08039	739	0	15
2024.05.13	17:45:00	1.08040	1.08046	1.08016	1.08030	737	0	15
2024.05.13	18:00:00	1.08030	1.08034	1.07901	1.07918	1218	0	15
2024.05.13	18:15:00	1.07918	1.07933	1.07888	1.07892	939	0	15
2024.05.13	18:30:00	1.07893	1.07929	1.07884	1.07914	718	0	15
2024.05.13	18:45:00	1.07913	1.07945	1.07912	1.07945	484	0	15
2024.05.13	19:00:00	1.07944	1.07973	1.07944	1.07966	511	0	15
2024.05.13	19:15:00	1.07965	1.07981	1.07960	1.07971	483	0	15
2024.05.13	19:30:00	1.07972	1.07978	1.07953	1.07954	363	0	15
2024.05.13	19:45:00	1.07954	1.07957	1.07923	1.07926	163	0	15
2024.05.13	20:00:00	1.07926	1.07932	1.07861	1.07861	272	0	15
2024.05.13	20:15:00	1.07861	1.07909	1.07861	1.07907	287	0	15
2024.05.13	20:30:00	1.07908	1.07920	1.07895	1.07909	235	0	15
2024.05.13	20:45:00	1.07910	1.07931	1.07905	1.07908	359	0	15
2024.05.13	21:00:00	1.07907	1.07908	1.07882	1.07894	367	0	15
2024.05.13	21:15:00	1.07893	1.07902	1.07887	1.07894	229	0	15
2024.05.13	21:30:00	1.07893	1.07927	1.07890	1.07916	238	0	15
2024.05.13	21:45:00	1.07915	1.07915	1.07884	1.07887	183	0	15
2024.05.13	22:00:00	1.07887	1.07890	1.07861	1.07865	250	0	15
2024.05.13	22:15:00	1.07865	1.07873	1.07859	1.07864	190	0	15
2024.05.13	22:30:00	1.07864	1.07873	1.07859	1.07864	269	0	15
2024.05.13	22:45:00	1.07864	1.07882	1.07859	1.07880	325	0	15
2024.05.13	23:00:00	1.07881	1.07882	1.07868	1.07874	159	0	16
2024.05.13	23:15:00	1.07874	1.07884	1.07874	1.07881	101	0	25
2024.05.13	23:30:00	1.07881	1.07885	1.07875	1.07880	129	0	25
2024.05.13	23:45:00	1.07880	1.07886	1.07875	1.07884	121	0	25
2024.05.14	00:00:00	1.07883	1.07884	1.07860	1.07866	41	0	28
2024.05.14	00:15:00	1.07866	1.07873	1.07853	1.07870	67	0	34
2024.05.14	00:30:00	1.07868	1.07879	1.07866	1.07879	66	0	31
2024.05.14	00:45:00	1.07878	1.07883	1.07872	1.07883	46	0	33
2024.05.14	01:00:00	1.07887	1.07897	1.07868	1.07880	65	0	25
2024.05.14	01:15:00	1.07880	1.07889	1.07878	1.07889	72	0	15
2024.05.14	01:30:00	1.07886	1.07894	1.07885	1.07890	91	0	15
2024.05.14	01:45:00	1.07889	1.07891	1.07887	1.07889	51	0	15
2024.05.14	02:00:00	1.07890	1.07904	1.07888	1.07902	97	0	15
2024.05.14	02:15:00	1.07903	1.07920	1.07903	1.07917	96	0	15
2024.05.14	02:30:00	1.07917	1.07918	1.07908	1.07912	101	0	15
2024.05.14	02:45:00	1.07911	1.07928	1.07910	1.07911	144	0	15
2024.05.14	03:00:00	1.07911	1.07915	1.07876	1.07890	300	0	15
2024.05.14	03:15:00	1.07890	1.07898	1.07864	1.07865	192	0	15
2024.05.14	03:30:00	1.07866	1.07873	1.07844	1.07845	167	0	15
2024.05.14	03:45:00	1.07845	1.07875	1.07845	1.07868	290	0	15
2024.05.14	04:00:00	1.07867	1.07888	1.07866	1.07872	286	0	15
2024.05.14	04:15:00	1.07873	1.07873	1.07843	1.07844	302	0	15
2024.05.14	04:30:00	1.07844	1.07851	1.07834	1.07845	295	0	15
2024.05.14	04:45:00	1.07845	1.07878	1.07844	1.07864	404	0	15
2024.05.14	05:00:00	1.07865	1.07865	1.07838	1.07848	335	0	15
2024.05.14	05:15:00	1.07848	1.07851	1.07839	1.07842	151	0	15
2024.05.14	05:30:00	1.07844	1.07849	1.07836	1.07841	137	0	15
2024.05.14	05:45:00	1.07842	1.07862	1.07840	1.07858	203	0	15
2024.05.14	06:00:00	1.07858	1.07863	1.07845	1.07849	261	0	15
2024.05.14	06:15:00	1.07847	1.07861	1.07845	1.07860	222	0	15
2024.05.14	06:30:00	1.07859	1.07872	1.07859	1.07867	228	0	15
2024.05.14	06:45:00	1.07866	1.07869	1.07850	1.07868	159	0	15
2024.05.14	07:00:00	1.07869	1.07878	1.07867	1.07876	110	0	15
2024.05.14	07:15:00	1.07876	1.07879	1.07859	1.07866	180	0	15
2024.05.14	07:30:00	1.07865	1.07868	1.07854	1.07868	217	0	15
2024.05.14	07:45:00	1.07869	1.07869	1.07845	1.07846	183	0	15
2024.05.14	08:00:00	1.07846	1.07848	1.07836	1.07839	152	0	15
2024.05.14	08:15:00	1.07840	1.07851	1.07835	1.07848	150	0	15
2024.05.14	08:30:00	1.07847	1.07861	1.07845	1.07859	170	0	15
2024.05.14	08:45:00	1.07857	1.07860	1.07840	1.07854	180	0	15
2024.05.14	09:00:00	1.07856	1.07870	1.07844	1.07868	685	0	15
2024.05.14	09:15:00	1.07866	1.07886	1.07828	1.07830	440	0	15
2024.05.14	09:30:00	1.07831	1.07867	1.07820	1.07851	620	0	15
2024.05.14	09:45:00	1.07850	1.07874	1.07850	1.07867	507	0	15
2024.05.14	10:00:00	1.07868	1.07881	1.07848	1.07869	634	0	15
2024.05.14	10:15:00	1.07869	1.07880	1.07854	1.07876	478	0	15
2024.05.14	10:30:00	1.07876	1.07880	1.07850	1.07864	541	0	15
2024.05.14	10:45:00	1.07863	1.07874	1.07853	1.07863	510	0	15
2024.05.14	11:00:00	1.07864	1.07865	1.07762	1.07762	820	0	15
2024.05.14	11:15:00	1.07763	1.07778	1.07744	1.07766	909	0	15
2024.05.14	11:30:00	1.07767	1.07816	1.07758	1.07808	661	0	15
2024.05.14	11:45:00	1.07807	1.07844	1.07805	1.07828	628	0	15
2024.05.14	12:00:00	1.07828	1.07884	1.07828	1.07883	810	0	15
2024.05.14	12:15:00	1.07882	1.07927	1.07882	1.07891	770	0	15
2024.05.14	12:30:00	1.07890	1.07896	1.07855	1.07869	611	0	15
2024.05.14	12:45:00	1.07869	1.07927	1.07869	1.07919	491	0	15
2024.05.14	13:00:00	1.07919	1.07942	1.07917	1.07930	417	0	15
2024.05.14	13:15:00	1.07931	1.07940	1.07923	1.07938	469	0	15
2024.05.14	13:30:00	1.07938	1.07946	1.07913	1.07939	573	0	15
2024.05.14	13:45:00	1.07939	1.07981	1.07937	1.07954	446	0	15
2024.05.14	14:00:00	1.07955	1.07980	1.07944	1.07964	520	0	15
2024.05.14	14:15:00	1.07965	1.07977	1.07957	1.07961	493	0	15
2024.05.14	14:30:00	1.07962	1.07981	1.07959	1.07963	304	0	15
2024.05.14	14:45:00	1.07962	1.07964	1.07917	1.07919	421	0	15
2024.05.14	15:00:00	1.07919	1.07973	1.07912	1.07972	616	0	15
2024.05.14	15:15:00	1.07971	1.07982	1.07947	1.07952	619	0	15
2024.05.14	15:30:00	1.07916	1.08080	1.07658	1.08043	4129	0	15
2024.05.14	15:45:00	1.08040	1.08097	1.07991	1.08022	2176	0	15
2024.05.14	16:00:00	1.08023	1.08211	1.08000	1.08188	2240	0	15
2024.05.14	16:15:00	1.08190	1.08218	1.08112	1.08147	1663	0	15
2024.05.14	16:30:00	1.08147	1.08173	1.08109	1.08126	1422	0	15
2024.05.14	16:45:00	1.08126	1.08184	1.08115	1.08181	998	0	15
2024.05.14	17:00:00	1.08181	1.08227	1.08146	1.08170	922	0	15
2024.05.14	17:15:00	1.08169	1.08175	1.08093	1.08106	1309	0	15
2024.05.14	17:30:00	1.08107	1.08179	1.08092	1.08161	1141	0	15
2024.05.14	17:45:00	1.08159	1.08248	1.08147	1.08239	1137	0	15
2024.05.14	18:00:00	1.08238	1.08241	1.08205	1.08228	896	0	15
2024.05.14	18:15:00	1.08230	1.08234	1.08154	1.08173	778	0	15
2024.05.14	18:30:00	1.08176	1.08185	1.08143	1.08169	789	0	15
2024.05.14	18:45:00	1.08168	1.08223	1.08159	1.08174	775	0	15
2024.05.14	19:00:00	1.08173	1.08173	1.08140	1.08164	641	0	15
2024.05.14	19:15:00	1.08165	1.08167	1.08130	1.08148	562	0	15
2024.05.14	19:30:00	1.08148	1.08192	1.08143	1.08168	409	0	15
2024.05.14	19:45:00	1.08167	1.08186	1.08151	1.08159	506	0	15
2024.05.14	20:00:00	1.08159	1.08189	1.08147	1.08178	393	0	15
2024.05.14	20:15:00	1.08177	1.08186	1.08158	1.08180	354	0	15
2024.05.14	20:30:00	1.08181	1.08192	1.08165	1.08189	328	0	15
2024.05.14	20:45:00	1.08189	1.08191	1.08175	1.08183	215	0	15
2024.05.14	21:00:00	1.08182	1.08213	1.08179	1.08211	205	0	15
2024.05.14	21:15:00	1.08212	1.08222	1.08198	1.08199	262	0	15
2024.05.14	21:30:00	1.08201	1.08213	1.08194	1.08200	242	0	15
2024.05.14	21:45:00	1.08200	1.08200	1.08187	1.08190	299	0	15
2024.05.14	22:00:00	1.08190	1.08207	1.08184	1.08198	217	0	15
2024.05.14	22:15:00	1.08199	1.08205	1.08193	1.08205	124	0	15
2024.05.14	22:30:00	1.08204	1.08207	1.08197	1.08202	151	0	15
2024.05.14	22:45:00	1.08201	1.08208	1.08191	1.08192	260	0	15
2024.05.14	23:00:00	1.08195	1.08200	1.08165	1.08166	180	0	15
2024.05.14	23:15:00	1.08166	1.08177	1.08163	1.08170	108	0	25
2024.05.14	23:30:00	1.08169	1.08185	1.08169	1.08176	107	0	25
2024.05.14	23:45:00	1.08174	1.08188	1.08172	1.08175	102	0	25
2024.05.15	00:00:00	1.08171	1.08179	1.08150	1.08155	100	0	27
2024.05.15	00:15:00	1.08153	1.08179	1.08153	1.08159	123	0	26
2024.05.15	00:30:00	1.08159	1.08164	1.08158	1.08161	45	0	30
2024.05.15	00:45:00	1.08160	1.08169	1.08149	1.08164	95	0	27
2024.05.15	01:00:00	1.08163	1.08172	1.08147	1.08147	140	0	25
2024.05.15	01:15:00	1.08148	1.08161	1.08147	1.08159	82	0	17
2024.05.15	01:30:00	1.08161	1.08164	1.08157	1.08158	84	0	16
2024.05.15	01:45:00	1.08159	1.08160	1.08157	1.08158	52	0	16
2024.05.15	02:00:00	1.08159	1.08159	1.08142	1.08142	102	0	15
2024.05.15	02:15:00	1.08142	1.08151	1.08142	1.08145	60	0	15
2024.05.15	02:30:00	1.08144	1.08144	1.08132	1.08138	90	0	15
2024.05.15	02:45:00	1.08138	1.08147	1.08128	1.08130	184	0	15
2024.05.15	03:00:00	1.08130	1.08158	1.08122	1.08151	323	0	15
2024.05.15	03:15:00	1.08152	1.08166	1.08152	1.08156	313	0	15
2024.05.15	03:30:00	1.08156	1.08163	1.08143	1.08149	306	0	15
2024.05.15	03:45:00	1.08149	1.08169	1.08142	1.08162	387	0	15
2024.05.15	04:00:00	1.08162	1.08167	1.08156	1.08160	235	0	15
2024.05.15	04:15:00	1.08160	1.08182	1.08159	1.08182	329	0	15
2024.05.15	04:30:00	1.08181	1.08212	1.08167	1.08197	519	0	15
2024.05.15	04:45:00	1.08196	1.08218	1.08195	1.08217	235	0	15
2024.05.15	05:00:00	1.08217	1.08224	1.08199	1.08201	235	0	15
2024.05.15	05:15:00	1.08199	1.08216	1.08191	1.08214	226	0	15
2024.05.15	05:30:00	1.08214	1.08258	1.08209	1.08243	319	0	15
2024.05.15	05:45:00	1.08243	1.08253	1.08225	1.08245	178	0	15
2024.05.15	06:00:00	1.08247	1.08261	1.08242	1.08254	242	0	15
2024.05.15	06:15:00	1.08254	1.08259	1.08251	1.08257	231	0	15
2024.05.15	06:30:00	1.08258	1.08269	1.08250	1.08255	237	0	15
2024.05.15	06:45:00	1.08255	1.08263	1.08249	1.08252	129	0	15
2024.05.15	07:00:00	1.08251	1.08251	1.08233	1.08236	243	0	15
2024.05.15	07:15:00	1.08236	1.08239	1.08220	1.08224	381	0	15
2024.05.15	07:30:00	1.08223	1.08225	1.08204	1.08212	274	0	15
2024.05.15	07:45:00	1.08213	1.08213	1.08197	1.08206	88	0	15
2024.05.15	08:00:00	1.08207	1.08239	1.08204	1.08233	182	0	15
2024.05.15	08:15:00	1.08233	1.08239	1.08215	1.08219	246	0	15
2024.05.15	08:30:00	1.08218	1.08233	1.08216	1.08225	274	0	15
2024.05.15	08:45:00	1.08224	1.08272	1.08223	1.08262	286	0	15
2024.05.15	09:00:00	1.08263	1.08280	1.08247	1.08248	610	0	15
2024.05.15	09:15:00	1.08247	1.08248	1.08217	1.08236	495	0	15
2024.05.15	09:30:00	1.08234	1.08249	1.08226	1.08236	426	0	15
2024.05.15	09:45:00	1.08236	1.08299	1.08234	1.08296	711	0	15
2024.05.15	10:00:00	1.08296	1.08315	1.08264	1.08297	901	0	15
2024.05.15	10:15:00	1.08299	1.08316	1.08270	1.08294	707	0	15
2024.05.15	10:30:00	1.08294	1.08314	1.08277	1.08302	761	0	15
2024.05.15	10:45:00	1.08303	1.08304	1.08245	1.08250	721	0	15
2024.05.15	11:00:00	1.08251	1.08288	1.08239	1.08288	561	0	15
2024.05.15	11:15:00	1.08288	1.08338	1.08278	1.08336	567	0	15
2024.05.15	11:30:00	1.08335	1.08337	1.08274	1.08285	687	0	15
2024.05.15	11:45:00	1.08284	1.08307	1.08270	1.08289	612	0	15
2024.05.15	12:00:00	1.08290	1.08312	1.08272	1.08292	653	0	15
2024.05.15	12:15:00	1.08293	1.08302	1.08243	1.08262	570	0	15
2024.05.15	12:30:00	1.08262	1.08283	1.08240	1.08249	441	0	15
2024.05.15	12:45:00	1.08248	1.08282	1.08248	1.08273	469	0	15
2024.05.15	13:00:00	1.08273	1.08283	1.08263	1.08277	350	0	15
2024.05.15	13:15:00	1.08278	1.08292	1.08258	1.08268	410	0	15
2024.05.15	13:30:00	1.08268	1.08271	1.08235	1.08235	409	0	15
2024.05.15	13:45:00	1.08234	1.08259	1.08225	1.08238	573	0	15
2024.05.15	14:00:00	1.08237	1.08249	1.08222	1.08244	520	0	15
2024.05.15	14:15:00	1.08244	1.08263	1.08219	1.08243	559	0	15
2024.05.15	14:30:00	1.08243	1.08276	1.08210	1.08243	499	0	15
2024.05.15	14:45:00	1.08243	1.08285	1.08221	1.08285	669	0	15
2024.05.15	15:00:00	1.08285	1.08350	1.08272	1.08296	1036	0	15
2024.05.15	15:15:00	1.08298	1.08349	1.08264	1.08272	1264	0	15
2024.05.15	15:30:00	1.08278	1.08686	1.08278	1.08630	4414	0	15
2024.05.15	15:45:00	1.08629	1.08642	1.08539	1.08603	3100	0	15
2024.05.15	16:00:00	1.08603	1.08650	1.08517	1.08640	2287	0	15
2024.05.15	16:15:00	1.08640	1.08641	1.08508	1.08547	1784	0	15
2024.05.15	16:30:00	1.08549	1.08556	1.08443	1.08451	1808	0	15
2024.05.15	16:45:00	1.08451	1.08452	1.08307	1.08342	1905	0	15
2024.05.15	17:00:00	1.08342	1.08447	1.08332	1.08430	1495	0	15
2024.05.15	17:15:00	1.08430	1.08503	1.08406	1.08472	1175	0	15
2024.05.15	17:30:00	1.08471	1.08539	1.08467	1.08533	995	0	15
2024.05.15	17:45:00	1.08533	1.08592	1.08505	1.08566	1118	0	15
2024.05.15	18:00:00	1.08567	1.08648	1.08549	1.08646	1048	0	15
2024.05.15	18:15:00	1.08649	1.08712	1.08623	1.08707	911	0	15
2024.05.15	18:30:00	1.08709	1.08737	1.08661	1.08670	941	0	15
2024.05.15	18:45:00	1.08671	1.08679	1.08566	1.08589	1065	0	15
2024.05.15	19:00:00	1.08590	1.08626	1.08553	1.08606	869	0	15
2024.05.15	19:15:00	1.08607	1.08655	1.08570	1.08652	716	0	15
2024.05.15	19:30:00	1.08652	1.08728	1.08648	1.08705	761	0	15
2024.05.15	19:45:00	1.08704	1.08719	1.08677	1.08712	729	0	15
2024.05.15	20:00:00	1.08711	1.08776	1.08708	1.08774	652	0	15
2024.05.15	20:15:00	1.08774	1.08779	1.08731	1.08758	548	0	15
2024.05.15	20:30:00	1.08758	1.08793	1.08751	1.08760	551	0	15
2024.05.15	20:45:00	1.08761	1.08794	1.08747	1.08792	493	0	15
2024.05.15	21:00:00	1.08791	1.08798	1.08759	1.08762	417	0	15
2024.05.15	21:15:00	1.08760	1.08761	1.08720	1.08754	455	0	15
2024.05.15	21:30:00	1.08755	1.08767	1.08727	1.08740	410	0	15
2024.05.15	21:45:00	1.08741	1.08776	1.08730	1.08774	449	0	15
2024.05.15	22:00:00	1.08774	1.08798	1.08768	1.08794	421	0	15
2024.05.15	22:15:00	1.08793	1.08809	1.08788	1.08796	338	0	15
2024.05.15	22:30:00	1.08795	1.08798	1.08779	1.08794	324	0	15
2024.05.15	22:45:00	1.08795	1.08820	1.08788	1.08809	309	0	15
2024.05.15	23:00:00	1.08809	1.08825	1.08801	1.08825	195	0	15
2024.05.15	23:15:00	1.08826	1.08847	1.08814	1.08815	210	0	25
2024.05.15	23:30:00	1.08814	1.08823	1.08811	1.08820	221	0	25
2024.05.15	23:45:00	1.08821	1.08834	1.08820	1.08828	194	0	25
2024.05.16	00:00:00	1.08828	1.08833	1.08774	1.08785	161	0	0
2024.05.16	00:15:00	1.08783	1.08801	1.08764	1.08793	114	0	33
2024.05.16	00:30:00	1.08793	1.08826	1.08787	1.08825	255	0	31
2024.05.16	00:45:00	1.08825	1.08839	1.08798	1.08821	124	0	28
2024.05.16	01:00:00	1.08820	1.08880	1.08819	1.08879	320	0	25
2024.05.16	01:15:00	1.08875	1.08886	1.08872	1.08874	100	0	15
2024.05.16	01:30:00	1.08876	1.08889	1.08875	1.08889	89	0	15
2024.05.16	01:45:00	1.08889	1.08891	1.08882	1.08886	88	0	15
2024.05.16	02:00:00	1.08889	1.08889	1.08867	1.08878	196	0	15
2024.05.16	02:15:00	1.08877	1.08892	1.08877	1.08884	268	0	15
2024.05.16	02:30:00	1.08883	1.08892	1.08873	1.08879	181	0	15
2024.05.16	02:45:00	1.08879	1.08894	1.08875	1.08876	303	0	15
2024.05.16	03:00:00	1.08876	1.08882	1.08857	1.08877	618	0	15
2024.05.16	03:15:00	1.08876	1.08892	1.08862	1.08889	472	0	15
2024.05.16	03:30:00	1.08889	1.08916	1.08884	1.08905	515	0	15
2024.05.16	03:45:00	1.08906	1.08942	1.08901	1.08929	483	0	15
2024.05.16	04:00:00	1.08928	1.08928	1.08850	1.08888	582	0	15
2024.05.16	04:15:00	1.08888	1.08929	1.08886	1.08892	496	0	15
2024.05.16	04:30:00	1.08893	1.08931	1.08873	1.08877	684	0	15
2024.05.16	04:45:00	1.08878	1.08884	1.08835	1.08858	792	0	15
2024.05.16	05:00:00	1.08858	1.08858	1.08811	1.08819	774	0	15
2024.05.16	05:15:00	1.08817	1.08858	1.08806	1.08852	429	0	15
2024.05.16	05:30:00	1.08852	1.08874	1.08841	1.08852	490	0	15
2024.05.16	05:45:00	1.08851	1.08865	1.08846	1.08863	255	0	15
2024.05.16	06:00:00	1.08863	1.08868	1.08849	1.08854	418	0	15
2024.05.16	06:15:00	1.08853	1.08874	1.08853	1.08870	480	0	15
2024.05.16	06:30:00	1.08870	1.08884	1.08861	1.08872	381	0	15
2024.05.16	06:45:00	1.08872	1.08872	1.08851	1.08864	336	0	15
2024.05.16	07:00:00	1.08863	1.08864	1.08837	1.08837	308	0	15
2024.05.16	07:15:00	1.08838	1.08856	1.08832	1.08851	286	0	15
2024.05.16	07:30:00	1.08852	1.08863	1.08841	1.08858	335	0	15
2024.05.16	07:45:00	1.08857	1.08861	1.08837	1.08839	281	0	15
2024.05.16	08:00:00	1.08841	1.08843	1.08806	1.08811	327	0	15
2024.05.16	08:15:00	1.08811	1.08823	1.08802	1.08811	308	0	15
2024.05.16	08:30:00	1.08812	1.08834	1.08804	1.08809	311	0	15
2024.05.16	08:45:00	1.08809	1.08814	1.08786	1.08788	392	0	15
2024.05.16	09:00:00	1.08787	1.08819	1.08771	1.08772	617	0	15
2024.05.16	09:15:00	1.08771	1.08783	1.08766	1.08775	563	0	15
2024.05.16	09:30:00	1.08774	1.08784	1.08750	1.08760	600	0	15
2024.05.16	09:45:00	1.08757	1.08763	1.08737	1.08755	624	0	15
2024.05.16	10:00:00	1.08756	1.08788	1.08730	1.08762	829	0	15
2024.05.16	10:15:00	1.08761	1.08806	1.08756	1.08805	771	0	15
2024.05.16	10:30:00	1.08804	1.08810	1.08735	1.08742	830	0	15
